polity2,Year,CCode,sanctions,sanctionsl1,dpolity,S,W,ndpolity,ds,dw,lagus,lagun,lagpopgled,laggdpchng,industry1,GDP_UN,energy2,pop1,logpop,urban01,MEast,demaut,lGDP_UN,dpolityb,Pdpolity
10,1972,2,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,29,NA,8.89096121278115,209896,5.32200416228664,56350,0,1,NA,NA,0.0140252454417952
10,1973,2,1,0,0,1,1,0,0,0,NA,NA,NA,NA,29,6338,8.86559399890272,211909,5.32614940204979,56266,0,1,8.75431854025087,0,0.0140252454417952
10,1974,2,1,1,0,1,1,0,0,0,NA,NA,NA,NA,28,6807,8.82629423124132,213854,5.33011737786466,56181,0,1,8.82570677344795,0,0.0140252454417952
10,1975,2,0,1,0,1,1,0,0,0,NA,NA,NA,NA,28,7348,8.80071662871916,215973,5.33439946094748,56097,0,1,8.90218344633502,0,0.0140252454417952
10,1976,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,29,8121,8.79179002431936,218035,5.33852621418621,56013,0,1,9.00220857828241,0,0.0140252454417952
10,1977,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,29,8960,8.73729211254422,220239,5.34289422646615,55929,0,1,9.10052550596898,0,0.0140252454417952
10,1978,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,29,10031,8.73004395324502,222585,5.34749589388581,56530,0,1,9.21343557688349,0,0.0140252454417952
10,1979,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,31,11106,8.7668618216698,225055,5.35228866601161,57138,0,1,9.31524078180155,0,0.0140252454417952
10,1980,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,34,11976,8.7677962556266,227757,5.35747173367865,57753,0,1,9.39065992609946,0,0.0140252454417952
10,1981,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,34,13278,-Inf,230226,5.36215436802925,58374,0,1,9.49386380927911,0,0.0140252454417952
10,1982,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,13668,-Inf,232721,5.36683557440241,59002,0,1,9.52281261323518,0,0.0140252454417952
10,1983,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,14675,-Inf,235244,5.37151855537189,59636,0,1,9.5939006446963,0,0.0140252454417952
10,1984,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,16164,-Inf,237794,5.3762008923358,60277,0,1,9.69054182619836,0,0.0140252454417952
10,1985,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,17147,-Inf,240371,5.38088207023715,60926,0,1,9.74957851017885,0,0.0140252454417952
10,1986,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,17943,-Inf,242977,5.38556516559077,61581,0,1,9.79495534571267,0,0.0140252454417952
10,1987,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,18927,-Inf,245610,5.39024604510922,62243,0,1,9.84834475303892,0,0.0140252454417952
10,1988,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,20194,-Inf,248273,5.39492949205318,62913,0,1,9.91314080956427,0,0.0140252454417952
10,1989,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,21489,-Inf,250964,5.39961142776525,63589,0,1,9.97529645528256,0,0.0140252454417952
10,1990,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,22489,8.75951172211649,253684,5.40429307687551,64273,0,1,10.0207815797585,0,0.0140252454417952
10,1991,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,22951,8.7448067374019,256513,5.40910937991644,64964,0,1,10.0411167875242,0,0.0140252454417952
10,1992,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,23974,8.72826416149618,259734,5.41452880386836,65663,0,1,10.084725188767,0,0.0140252454417952
10,1993,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,24929,NA,262266,5.41874199257483,66369,0,1,10.1237870633986,0,0.0140252454417952
10,1994,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,26193,8.72502003861855,265191,5.42355878098213,67083,0,1,10.1732474784789,0,0.0140252454417952
10,1995,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,27185,8.71784570489492,268148,5.42837456209639,67804,0,1,10.21042062958,0,0.0140252454417952
10,1996,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,28400,8.72696777499149,270590,5.43231174264938,68533,0,1,10.2541444241493,0,0.0140252454417952
10,1997,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,29923,8.71784570489492,273054,5.43624854294885,69270,0,1,10.3063826944417,0,0.0140252454417952
10,1998,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,31261,NA,275541,5.44018623022569,70015,0,1,10.3501265932271,0,0.0140252454417952
10,1999,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,32672,NA,278051,5.44412446133955,70768,0,1,10.3942737209644,0,0.0140252454417952
10,2000,2,1,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,34253,NA,281423,5.44935958835421,71529,0,1,10.4415294310954,0,0.0140252454417952
10,2001,2,1,1,0,1,1,0,0,0,NA,NA,NA,NA,NA,34788,NA,284531,5.45453846005174,72298,0,1,10.4570277787097,0,0.0140252454417952
10,1972,20,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,26,NA,9.01687697476338,21850,4.33945144130644,5304,0,1,NA,NA,0.0140252454417952
10,1973,20,0,0,0,1,1,0,0,0,NA,NA,NA,NA,26,5624,9.11360918301641,22130,4.34498141392726,5380,0,1,8.6347984334905,0,0.0140252454417952
10,1974,20,0,0,0,1,1,0,0,0,NA,NA,NA,NA,27,6789,9.07497873404551,22417,4.35057749181728,5453,0,1,8.82305893430165,0,0.0140252454417952
10,1975,20,0,0,0,1,1,0,0,0,NA,NA,NA,NA,25,7271,9.01103541014182,22705,4.35612150623699,5526,0,1,8.89164911265006,0,0.0140252454417952
10,1976,20,0,0,0,1,1,0,0,0,NA,NA,10.0494,NA,25,8544,8.97182934353085,22993,4.36159563931823,5600,0,1,9.05298456119998,0,0.0140252454417952
10,1977,20,0,0,0,1,1,0,0,0,0,0,10.0626,5.2,25,8648,8.97702021421041,23316,4.36765404664741,5707,0,1,9.06508335931904,0,0.0140252454417952
10,1978,20,0,0,0,1,1,0,0,0,0,0,10.0743,3.4,25,8825,8.96187901267768,23642,4.37368421299702,5814,0,1,9.0853438818015,0,0.0140252454417952
10,1979,20,1,0,0,1,1,0,0,0,0,0,10.0843,3.9,29,9707,9.05415428878685,23688,4.37452839438124,5921,0,1,9.18060255371223,0,0.0140252454417952
10,1980,20,0,1,0,1,1,0,0,0,0,0,10.0942,3.8,33,10820,9.01030280937645,23936,4.37905157618437,6170,0,1,9.28915155240047,0,0.0140252454417952
10,1981,20,0,0,0,1,1,0,0,0,0,0,10.1071,2.1,32,11978,-Inf,24343,4.38637409908548,6430,0,1,9.39082691282441,0,0.0140252454417952
10,1982,20,0,0,0,1,1,0,0,0,0,0,10.1194,3,NA,12145,-Inf,24533,4.38975065883751,6701,0,1,9.40467284143627,0,0.0140252454417952
10,1983,20,0,0,0,1,1,0,0,0,0,0,10.1313,-2.9,NA,13020,-Inf,24725,4.39313630026922,6984,0,1,9.47424191576256,0,0.0140252454417952
10,1984,20,0,0,0,1,1,0,0,0,0,0,10.1412,2.8,NA,13404,-Inf,24918,4.39651318149352,7278,0,1,9.5033084488572,0,0.0140252454417952
10,1985,20,0,0,0,1,1,0,0,0,0,0,10.1506,5.9,NA,13569,-Inf,25113,4.39989859664846,7584,0,1,9.51554305814595,0,0.0140252454417952
10,1986,20,0,0,0,1,1,0,0,0,0,0,10.1598,4.8,NA,13879,-Inf,25309,4.40327498581169,7904,0,1,9.53813218535584,0,0.0140252454417952
10,1987,20,0,0,0,1,1,0,0,0,0,0,10.1697,2.4,NA,15642,-Inf,25695,4.40984862202119,8237,0,1,9.65771488316156,0,0.0140252454417952
10,1988,20,0,0,0,1,1,0,0,0,0,0,10.183,4.2,NA,18210,-Inf,26086,4.4164074899431,8584,0,1,9.80972617272165,0,0.0140252454417952
10,1989,20,0,0,0,1,1,0,0,0,0,0,10.1961,5,NA,20027,-Inf,26484,4.42298357920928,8945,0,1,9.90483664210542,0,0.0140252454417952
10,1990,20,0,0,0,1,1,0,0,0,0,0,10.2141,2.5,NA,20729,9.2169186873363,26887,4.42954234717943,9322,0,1,9.93928896499951,0,0.0140252454417952
10,1991,20,0,0,0,1,1,0,0,0,0,0,10.2292,0.2,NA,20987,9.24387185518498,27297,4.43611491974999,9715,0,1,9.95165847739742,0,0.0140252454417952
10,1992,20,0,0,0,1,1,0,0,0,0,0,10.2411,-2.1,NA,20081,9.26359673827661,27600,4.44090908206522,10124,0,1,9.90752937336246,0,0.0140252454417952
10,1993,20,0,0,0,1,1,0,0,0,0,0,10.2533,0.9,NA,19310,NA,27907,4.44571315237996,10551,0,1,9.86837837542256,0,0.0140252454417952
10,1994,20,0,0,0,1,1,0,0,0,0,0,10.2648,2.3,NA,19138,9.38898852340383,28217,4.45051083816731,10995,0,1,9.85943116633921,0,0.0140252454417952
10,1995,20,0,0,0,1,1,0,0,0,0,0,10.2763,4.8,NA,19816,9.41319957998769,28530,4.45530177165708,11458,0,1,9.8942449711692,0,0.0140252454417952
10,1996,20,0,0,0,1,1,0,0,0,0,0,10.2872,2.8,NA,20379,9.42577428022034,28847,4.46010065453885,11941,0,1,9.92226023785941,0,0.0140252454417952
10,1997,20,0,0,0,1,1,0,0,0,0,0,10.298,1.6,NA,20956,9.42213982158974,29539,4.47039578881503,12444,0,1,9.95018028052811,0,0.0140252454417952
10,1998,20,0,0,0,1,1,0,0,0,0,0,10.3085,4.2,NA,20076,NA,30248,4.48069666435448,12968,0,1,9.90728035077482,0,0.0140252454417952
10,1999,20,0,0,0,1,1,0,0,0,0,0,10.3172,4.1,NA,21347,NA,30493,4.48420015376363,13515,0,1,9.9686664935611,0,0.0140252454417952
10,2000,20,1,0,0,1,1,0,0,0,0,0,10.3253,5.7,NA,23198,NA,30770,4.48812749624746,14085,0,1,10.0518213470418,0,0.0140252454417952
10,2001,20,0,1,0,1,1,0,0,0,0,0,10.3336,5.3,NA,22715,NA,31082,4.49250895610758,14679,0,1,10.0307807781935,0,0.0140252454417952
-7,1972,40,1,1,NA,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70805020110221,8770,3.94299959336604,2349,0,0.150000005960464,NA,NA,0.06426735218509
-7,1973,40,1,1,0,0,0.25,0,0,0,NA,NA,NA,NA,NA,837,2.89037175789616,8870,3.94792361983173,2225,0,0.150000005960464,6.72982407048948,0,0.06426735218509
-7,1974,40,1,1,0,0,0.25,0,0,0,NA,NA,NA,NA,NA,930,3.04452243772342,9090,3.95856388322197,2107,0,0.150000005960464,6.8351845861473,0,0.06426735218509
-7,1975,40,1,1,0,0,0.25,0,0,0,NA,NA,NA,NA,NA,1047,2.94443897916644,9180,3.96284268120124,1996,0,0.150000005960464,6.95368421087054,0,0.06426735218509
-7,1976,40,1,1,0,1,0.25,0,0,0,NA,NA,9.22549,NA,NA,1097,2.89037175789616,9272,3.96717342295554,2131,0,0.150000005960464,7.00033446027523,0,0.06426735218509
-7,1977,40,1,1,0,1,0.25,0,1,0,3,0,9.22549,5.4,NA,1132,3.3322045101752,9365,3.97150778171126,2275,0,0.150000005960464,7.03174125876313,0,0.06426735218509
-7,1978,40,1,1,0,1,0.25,0,0,0,3,0,9.22549,8.7,NA,1309,3.3322045101752,9459,3.97584522546757,2429,0,0.150000005960464,7.1770187659099,0,0.06426735218509
-7,1979,40,1,1,0,1,0.25,0,0,0,3,0,9.22549,6.6,NA,1352,3.3322045101752,9553,3.98013977774575,2593,0,0.150000005960464,7.20934025660291,0,0.06426735218509
-7,1980,40,1,1,0,1,0.25,0,0,0,3,0,9.22549,1.1,NA,1347,3.40119738166216,9629,3.98358118670579,2768,0,0.150000005960464,7.20563517641036,0,0.06426735218509
-7,1981,40,1,1,0,1,0.25,0,0,0,3,0,9.22549,-4.8,NA,1559,-Inf,9724,3.9878449501713,2955,0,0.150000005960464,7.35179986905778,0,0.06426735218509
-7,1982,40,1,1,0,1,0.25,0,0,0,3,0,9.22549,19.7,NA,1647,-Inf,9821,3.99215571104262,3155,0,0.150000005960464,7.40671073017764,0,0.06426735218509
-7,1983,40,1,1,0,1,0.25,0,0,0,3,0,9.22549,8.9,NA,1750,-Inf,9918,3.99642410395509,3368,0,0.150000005960464,7.46737106691756,0,0.06426735218509
-7,1984,40,1,1,0,1,0.25,0,0,0,3,0,9.22549,5.4,NA,1921,-Inf,10017,4.00073767377403,3596,0,0.150000005960464,7.56060116276856,0,0.06426735218509
-7,1985,40,1,1,0,1,0.25,0,0,0,3,0,9.22549,7.9,NA,1893,-Inf,10098,4.00423536635947,3624,0,0.150000005960464,7.54591815120932,0,0.06426735218509
-7,1986,40,1,1,0,1,0.25,0,0,0,3,0,9.22549,1.6,NA,1803,-Inf,10192,4.00825941499127,3652,0,0.150000005960464,7.49720722320332,0,0.06426735218509
-7,1987,40,1,1,0,1,0.25,0,0,0,3,0,9.23463,0.1,NA,1752,-Inf,10288,4.01233095558015,3680,0,0.150000005960464,7.46851327149634,0,0.06426735218509
-7,1988,40,1,1,0,1,0.25,0,0,0,3,0,9.24534,-2.4,NA,1820,-Inf,10402,4.01711684943881,3708,0,0.150000005960464,7.50659178007084,0,0.06426735218509
-7,1989,40,1,1,0,1,0.25,0,0,0,3,0,9.25614,3.7,NA,1826,-Inf,10514,4.02176797268241,3737,0,0.150000005960464,7.50988306115491,0,0.06426735218509
-7,1990,40,1,1,0,1,0.25,0,0,0,3,0,9.26643,0.7,NA,1848,4.27666611901606,10625,4.02632893872235,3766,0,0.150000005960464,7.52185925220163,0,0.06426735218509
-7,1991,40,1,1,0,1,0.25,0,0,0,3,0,9.27748,-2.9,NA,1517,4.29045944114839,10744,4.03116599966066,3795,0,0.150000005960464,7.32448997934853,0,0.06426735218509
-7,1992,40,1,1,0,1,0.25,0,0,0,3,0,9.28665,-10.7,NA,1382,4.49980967033027,10831,4.03466855583424,3824,0,0.150000005960464,7.23128700432762,0,0.06426735218509
-7,1993,40,1,1,0,1,0.25,0,0,0,3,0,9.29369,-11.6,NA,1391,NA,10905,4.03762566991472,3853,0,0.150000005960464,7.23777819192344,0,0.06426735218509
-7,1994,40,1,1,0,1,0.25,0,0,0,3,0,9.30015,-14.9,NA,1760,4.76217393479776,10950,4.03941411917614,3883,0,0.150000005960464,7.4730690880322,0,0.06426735218509
-7,1995,40,1,1,0,1,0.25,0,0,0,3,0,9.30205,0.7,NA,1983,4.89783979995091,10980,4.04060234011407,3913,0,0.150000005960464,7.5923661285198,0,0.06426735218509
-7,1996,40,1,1,0,1,0.25,0,0,0,3,0,9.30552,2.5,NA,2071,4.89783979995091,11019,4.04214218306496,3943,0,0.150000005960464,7.63578686139558,0,0.06426735218509
-7,1997,40,1,1,0,1,0.25,0,0,0,3,0,9.30915,7.8,NA,2073,4.93447393313069,11058,4.04367658560272,3973,0,0.150000005960464,7.63675211243578,0,0.06426735218509
-7,1998,40,1,1,0,1,0.25,0,0,0,3,0,9.30915,2.5,NA,2150,NA,11097,4.04520558603506,4004,0,0.150000005960464,7.67322312112171,0,0.06426735218509
-7,1999,40,1,1,0,1,0.25,0,0,0,3,0,9.30915,1.2,NA,2285,NA,11143,4.04700213051851,4035,0,0.150000005960464,7.7341213033283,0,0.06426735218509
-7,2000,40,0,1,0,1,0.25,0,0,0,3,0,9.30915,6.2,NA,2467,NA,11188,4.04875245769949,4066,0,0.150000005960464,7.81075811652936,0,0.06426735218509
-7,2001,40,0,0,0,1,0.25,0,0,0,3,0,9.30915,5.6,NA,2563,NA,11200,4.05037975626146,4097,0,0.150000005960464,7.84893372636407,0,0.06426735218509
-10,1972,41,0,0,NA,1,0.25,NA,NA,NA,NA,NA,NA,NA,14,NA,0,4400,3.64345267648619,493,0,0,NA,NA,0.034965034965035
-10,1973,41,0,0,0,1,0.25,0,0,0,NA,NA,NA,NA,14,98,0,4472,3.65050179487837,528,0,0,4.58496747867057,0,0.034965034965035
-10,1974,41,0,0,0,1,0.25,0,0,0,NA,NA,NA,NA,15,117,0,4544,3.65743832270296,563,0,0,4.76217393479776,0,0.034965034965035
-10,1975,41,0,0,0,1,0.25,0,0,0,NA,NA,NA,NA,15,139,1.09861228866811,4616,3.66426580014768,598,0,0,4.93447393313069,0,0.034965034965035
-10,1976,41,0,0,0,1,0.25,0,0,0,NA,NA,8.50106,NA,16,175,0.693147180559945,4688,3.67098760301003,633,0,0,5.16478597392351,0,0.034965034965035
-9,1977,41,0,0,1,1,0.25,0,0,0,0,0,8.51779,8.4,15,185,0.693147180559945,4760,3.67760695272049,668,0,0.0500000007450581,5.22035582507832,1,0.0255591054313099
-9,1978,41,0,0,0,1,0.25,0,0,0,0,0,8.53449,0.5,14,187,1.09861228866811,4832,3.68412692561308,703,0,0.0500000007450581,5.23110861685459,0,0.0255591054313099
-9,1979,41,0,0,0,1,0.25,0,0,0,0,0,8.55125,4.9,15,203,1.09861228866811,4919,3.69187682255933,783,0,0.0500000007450581,5.31320597904179,0,0.0255591054313099
-9,1980,41,0,0,0,1,0.25,0,0,0,0,0,8.5682,7.6,15,254,1.09861228866811,5009,3.69975103168951,863,0,0.0500000007450581,5.53733426701854,0,0.0255591054313099
-9,1981,41,0,0,0,1,0.25,0,0,0,0,0,8.58541,7.4,15,254,-Inf,5031,3.70165431732575,895,0,0.0500000007450581,5.53733426701854,0,0.0255591054313099
-9,1982,41,0,0,0,1,0.25,0,0,0,0,0,8.6029,-2.9,NA,258,-Inf,5054,3.7036352375839,928,0,0.0500000007450581,5.55295958492162,0,0.0255591054313099
-9,1983,41,0,0,0,1,0.25,0,0,0,0,0,8.62065,-3.6,NA,278,-Inf,5164,3.71155416825017,963,0,0.0500000007450581,5.62762111369064,0,0.0255591054313099
-9,1984,41,0,0,0,1,0.25,0,0,0,0,0,8.63872,0.9,NA,304,-Inf,5275,3.71949701661058,998,0,0.0500000007450581,5.71702770140622,0,0.0255591054313099
-9,1985,41,0,0,0,1,0.25,0,0,0,0,0,8.65719,0.3,NA,328,-Inf,5390,3.72745992085791,1036,0,0.0500000007450581,5.79301360838414,0,0.0255591054313099
-8,1986,41,0,0,1,0,0,0,0,0,0,0,8.67608,0.6,NA,356,-Inf,5507,3.73543920325148,1074,0,NA,5.87493073085203,1,0.0826086956521739
-8,1987,41,1,0,0,0,0,0,-1,-0.25,0,0,8.69534,-0.5,NA,304,-Inf,5626,3.74335295140956,1114,0,NA,5.71702770140622,0,0.0826086956521739
-7,1988,41,1,1,1,0,0,0,0,0,1,0,8.71496,-0.7,NA,298,-Inf,5748,3.75135609972539,1155,0,0.150000005960464,5.6970934865054,1,0.06426735218509
-6,1989,41,1,1,1,0,0,0,0,0,1,0,8.73487,4.7,NA,335,-Inf,5873,3.7592900330243,1198,0,0.200000002980232,5.81413053182507,1,0.186274509803922
7,1990,41,1,1,13,0,0.5,0,0,0,1,0,8.75504,1.1,NA,378,0.693147180559945,6000,3.76723009811072,1243,0,0.850000023841858,5.93489419561959,1,0.150943396226415
-7,1991,41,1,1,-14,1,0,1,0,0.5,2,0,8.7754,-0.1,NA,334,0.693147180559945,6130,3.77517338542479,1289,0,0.150000005960464,5.8111409929767,1,0.06426735218509
-7,1992,41,1,1,0,1,0,0,1,-0.5,2,0,8.79376,0.3,NA,214,0.693147180559945,6263,3.78311713749047,1337,0,0.150000005960464,5.36597601502185,0,0.06426735218509
-7,1993,41,1,1,0,1,0,0,0,0,2,0,8.81315,-13.2,NA,213,NA,6399,3.79105874359183,1386,0,0.150000005960464,5.36129216570943,0,0.06426735218509
7,1994,41,1,1,14,1,0.75,0,0,0,2,2,8.83354,-2.4,NA,279,0.693147180559945,6537,3.79906471935101,1438,0,0.850000023841858,5.63121178182137,1,0.150943396226415
7,1995,41,0,1,0,1,0.75,0,0,0.75,2,3,8.85496,-8.3,NA,312,0.693147180559945,6679,3.80699351368211,1491,0,0.850000023841858,5.74300318780948,0,0.150943396226415
7,1996,41,0,0,0,1,0.75,0,0,0,0,0,8.87738,4.4,NA,359,1.09861228866811,6824,3.80821097292422,1546,0,0.850000023841858,5.88332238848828,0,0.150943396226415
7,1997,41,0,0,0,1,0.75,0,0,0,0,0,8.90055,2.7,NA,403,1.09861228866811,6972,3.82288694783415,1604,0,0.850000023841858,5.99893656194668,0,0.150943396226415
7,1998,41,0,0,0,1,0.75,0,0,0,2,0,8.92159,1.4,NA,452,NA,7123,3.83084519230861,1663,0,0.850000023841858,6.11368217983223,0,0.150943396226415
2,1999,41,0,0,-5,1,0.25,1,0,0,2,0,8.94207,3.1,NA,496,NA,7277,3.8561244442423,1725,0,NA,6.20657592672493,1,0.34375
-2,2000,41,0,0,-4,1,0.5,1,0,-0.5,2,0,8.94207,2.3,NA,439,NA,7435,3.88138465677057,1789,0,0.400000005960464,6.08449941307517,1,0.206185567010309
-2,2001,41,0,0,0,1,0.5,0,0,0.25,2,0,8.94207,0.9,NA,410,NA,7596,3.9066582176716,1855,0,0.400000005960464,6.01615715969835,0,0.206185567010309
-3,1972,42,0,0,NA,1,0.5,NA,NA,NA,NA,NA,NA,NA,21,NA,0,4300,3.63346845557959,974,0,0.349999994039536,NA,NA,0.230769230769231
-3,1973,42,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,21,587,0,4430,3.64640372622307,1048,0,0.349999994039536,6.3750248198281,0,0.230769230769231
-3,1974,42,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,22,714,0.693147180559945,4562,3.65915528094063,1122,0,0.349999994039536,6.57088296233958,0,0.230769230769231
-3,1975,42,0,0,0,1,0.5,0,0,0,NA,NA,NA,NA,24,856,0.693147180559945,4697,3.67182056018325,1196,0,0.349999994039536,6.75227037614174,0,0.230769230769231
-3,1976,42,0,0,0,1,0.5,0,0,0,NA,NA,8.52675,NA,24,917,0.693147180559945,4843,3.68511446904654,1270,0,0.349999994039536,6.82110747225646,0,0.230769230769231
-3,1977,42,0,0,0,1,0.5,0,0,0,0,0,8.55171,6.7,24,1040,0,4990,3.69810054562339,1329,0,0.349999994039536,6.94697599213542,0,0.230769230769231
6,1978,42,0,0,9,1,0.75,0,0,0,0,0,8.57629,5,25,1048,-Inf,5137,3.71070956572434,1388,0,0.800000011920929,6.95463886488099,1,0.165680473372781
6,1979,42,0,0,0,1,0.75,0,0,0.25,0,0,8.60049,2.1,26,1188,-Inf,5284,3.72296280894249,1447,0,0.800000011920929,7.08002649992259,0,0.165680473372781
6,1980,42,0,0,0,1,0.75,0,0,0,0,0,8.62429,4.5,27,1398,-Inf,5431,3.73487980279263,1506,0,0.800000011920929,7.24279792279376,0,0.165680473372781
6,1981,42,0,0,0,1,0.75,0,0,0,0,0,8.64769,8,27,1494,-Inf,5647,3.75181778773688,1573,0,0.800000011920929,7.30921236569276,0,0.165680473372781
6,1982,42,0,0,0,1,0.75,0,0,0,0,0,8.67072,4.3,NA,1596,-Inf,5765,3.76484835719341,1644,0,0.800000011920929,7.37525577800975,0,0.165680473372781
6,1983,42,0,0,0,1,0.75,0,0,0,0,0,8.69334,1.7,NA,1685,-Inf,5885,3.77786162417624,1718,0,0.800000011920929,7.42952084278646,0,0.165680473372781
6,1984,42,0,0,0,1,0.75,0,0,0,0,0,8.7157,4.6,NA,1975,-Inf,6008,3.79084790396543,1795,0,0.800000011920929,7.58832367733522,0,0.165680473372781
6,1985,42,0,0,0,1,0.75,0,0,0,0,0,8.73799,1.3,NA,837,-Inf,6134,3.80386663428498,1875,0,0.800000011920929,6.72982407048948,0,0.165680473372781
6,1986,42,0,0,0,1,0.75,0,0,0,0,0,8.7603,-2.1,NA,993,-Inf,6262,3.81690383937566,1959,0,0.800000011920929,6.90073066404517,0,0.165680473372781
6,1987,42,0,0,0,1,0.75,0,0,0,0,0,8.78253,3.5,NA,911,-Inf,6393,3.82711068746601,2047,0,0.800000011920929,6.81454289725996,0,0.165680473372781
6,1988,42,0,0,0,1,0.75,0,0,0,0,0,8.80462,10.1,NA,817,-Inf,6526,3.83676704739421,2139,0,0.800000011920929,6.70563909486,0,0.165680473372781
6,1989,42,0,0,0,1,0.75,0,0,0,0,0,8.8265,2.2,NA,1158,-Inf,6663,3.84584190742176,2234,0,0.800000011920929,7.05444965813294,0,0.165680473372781
6,1990,42,0,0,0,1,0.75,0,0,0,0,0,8.84808,4.4,NA,1295,1.6094379124341,6802,3.8555191556678,2335,0,0.800000011920929,7.16626597413364,0,0.165680473372781
6,1991,42,0,0,0,1,0.75,0,0,0,0,0,8.86926,-5,NA,1319,1.94591014905531,6962,3.86409557342425,2439,0,0.800000011920929,7.18462915271731,0,0.165680473372781
6,1992,42,0,0,0,1,0.75,0,0,0,0,0,8.88975,0.8,NA,1532,3.25809653802148,7125,3.87268060715193,2548,0,0.800000011920929,7.33432935030054,0,0.165680473372781
6,1993,42,0,0,0,1,0.75,0,0,0,0,0,8.90955,10.2,NA,1707,NA,7293,3.88127050392936,2663,0,0.800000011920929,7.44249272279444,0,0.165680473372781
5,1994,42,0,0,-1,1,0.75,1,0,0,0,0,8.92866,5.6,NA,1801,3.04452243772342,7424,3.88986172125819,2782,0,0.75,7.49609734517596,1,0.214953271028037
5,1995,42,0,0,0,1,0.75,0,0,0,0,0,8.94709,3.9,NA,2006,3.09104245335832,7558,3.89845091919837,2907,0,0.75,7.60389796852188,0,0.214953271028037
8,1996,42,0,0,3,1,0.75,0,0,0,0,0,8.96482,4.6,NA,2164,3.13549421592915,7694,3.90590376621662,3037,0,0.899999976158142,7.67971363996637,1,0.133828996282528
8,1997,42,0,0,0,1,0.75,0,0,0,0,0,8.98263,8.3,NA,2412,3.17805383034795,7832,3.91046431599561,3173,0,0.899999976158142,7.78821155784708,0,0.133828996282528
8,1998,42,0,0,0,1,0.75,0,0,0,0,0,8.98318,8.2,NA,2496,NA,7973,3.91497747244433,3315,0,0.899999976158142,7.82244472948932,0,0.133828996282528
8,1999,42,0,0,0,1,0.75,0,0,0,0,0,9.00002,7.4,NA,2692,NA,8116,3.91954875896885,3464,0,0.899999976158142,7.89803969076462,0,0.133828996282528
8,2000,42,0,0,0,1,0.75,0,0,0,0,0,9.01655,8.1,NA,3003,NA,8262,3.92407242991036,3619,0,0.899999976158142,8.00736706798333,0,0.133828996282528
8,2001,42,0,0,0,1,0.75,0,0,0,0,0,9.03277,7.8,NA,3241,NA,8411,3.92860065984452,3781,0,0.899999976158142,8.08363720314155,0,0.133828996282528
10,1972,51,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,26,NA,1.94591014905531,1908,3.28057837036808,111,0,1,NA,NA,0.0140252454417952
10,1973,51,0,0,0,1,1,0,0,0,NA,NA,NA,NA,25,984,1.09861228866811,1938,3.28735377271475,111,0,1,6.89162589705225,0,0.0140252454417952
10,1974,51,0,0,0,1,1,0,0,0,NA,NA,NA,NA,27,1204,1.94591014905531,1969,3.29424571613812,110,0,1,7.09340462586877,0,0.0140252454417952
10,1975,51,0,0,0,1,1,0,0,0,NA,NA,NA,NA,29,1431,1.79175946922805,2001,3.30124708863621,110,0,1,7.26612877955645,0,0.0140252454417952
10,1976,51,0,0,0,1,1,0,0,0,NA,NA,7.60738,NA,30,1465,1.79175946922805,2033,3.30813737863804,110,0,1,7.28961052145117,0,0.0140252454417952
10,1977,51,0,0,0,1,1,0,0,0,0,0,7.6196,-6.5,32,1588,1.38629436111989,2085,3.31910605930978,109,0,1,7.37023064180708,0,0.0140252454417952
10,1978,51,0,0,0,1,1,0,0,0,0,0,7.63022,-2.4,33,1279,1.38629436111989,2115,3.32531037171106,109,0,1,7.15383380157884,0,0.0140252454417952
